# i, j, A_i, A_j
4.500000000000000000e+01 3.600000000000000000e+01 8.549781883844322929e-05 2.576270814670970303e-05
4.500000000000000000e+01 3.700000000000000000e+01 7.876457927309962824e-05 2.633967654240394686e-05
4.500000000000000000e+01 3.800000000000000000e+01 7.206799822370821458e-05 2.663802872601846953e-05
4.500000000000000000e+01 3.900000000000000000e+01 6.534163168879912500e-05 2.678185237071589275e-05
4.500000000000000000e+01 4.000000000000000000e+01 5.872704441891727007e-05 2.686561041378003633e-05
4.500000000000000000e+01 4.100000000000000000e+01 5.198935589186578880e-05 2.680729974280992114e-05
4.500000000000000000e+01 4.200000000000000000e+01 4.539710465172860704e-05 2.668896694056105314e-05
4.500000000000000000e+01 4.300000000000000000e+01 3.884998417829708652e-05 2.645471811655489660e-05
4.500000000000000000e+01 4.400000000000000000e+01 3.245351915349362765e-05 2.624781881627448964e-05
4.500000000000000000e+01 4.500000000000000000e+01 2.604203516113935961e-05 2.608630776291814433e-05
4.500000000000000000e+01 4.600000000000000000e+01 1.974365517220982359e-05 2.588119937829891679e-05
4.500000000000000000e+01 4.700000000000000000e+01 1.352437123073286189e-05 2.550596107419795443e-05
4.500000000000000000e+01 4.800000000000000000e+01 7.217526766572272226e-06 2.808262067371865175e-05
4.500000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 3.094693517692959984e-05
4.600000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.192437337730121676e-05
4.600000000000000000e+01 1.000000000000000000e+00 6.685015079780797206e-06 -1.982490255370874038e-05
4.600000000000000000e+01 2.000000000000000000e+00 1.253766038389042836e-05 -1.807147878996843027e-05
4.600000000000000000e+01 3.000000000000000000e+00 1.833180326984846896e-05 -1.837147900821686105e-05
4.600000000000000000e+01 4.000000000000000000e+00 2.411255128958748593e-05 -1.847011264014273150e-05
4.600000000000000000e+01 5.000000000000000000e+00 2.996867300243821080e-05 -1.871093447410993152e-05
4.600000000000000000e+01 6.000000000000000000e+00 3.594686450388899854e-05 -1.887894623139995401e-05
4.600000000000000000e+01 7.000000000000000000e+00 4.188658116254692475e-05 -1.904438458943672938e-05
4.600000000000000000e+01 8.000000000000000000e+00 4.811521280544941228e-05 -1.923284972765997459e-05
4.600000000000000000e+01 9.000000000000000000e+00 5.420254065183821368e-05 -1.936599149693575734e-05
4.600000000000000000e+01 1.000000000000000000e+01 6.055679357981235864e-05 -1.943409277394723348e-05
4.600000000000000000e+01 1.100000000000000000e+01 6.674830167592490102e-05 -1.951016341865127268e-05
4.600000000000000000e+01 1.200000000000000000e+01 7.319145813587179335e-05 -1.938586293007039539e-05
4.600000000000000000e+01 1.300000000000000000e+01 7.930743191688263542e-05 -1.906201155792004135e-05
4.600000000000000000e+01 1.400000000000000000e+01 8.566655173422321214e-05 -1.862809659263167813e-05
4.600000000000000000e+01 1.500000000000000000e+01 9.150866469829273698e-05 -1.801741263739631196e-05
4.600000000000000000e+01 1.600000000000000000e+01 9.755377937252810924e-05 -1.722763135030404378e-05
4.600000000000000000e+01 1.700000000000000000e+01 1.029028041085640072e-04 -1.614314419032662784e-05
4.600000000000000000e+01 1.800000000000000000e+01 1.082914664223219727e-04 -1.483829813322514791e-05
4.600000000000000000e+01 1.900000000000000000e+01 1.127661769708462322e-04 -1.324748258149264710e-05
4.600000000000000000e+01 2.000000000000000000e+01 1.172374977465396120e-04 -1.149361960613965003e-05
4.600000000000000000e+01 2.100000000000000000e+01 1.205442294495984710e-04 -9.484193800085523362e-06
4.600000000000000000e+01 2.200000000000000000e+01 1.236901842990922125e-04 -7.207835628803769797e-06
4.600000000000000000e+01 2.300000000000000000e+01 1.255414920172187522e-04 -4.803344582629900678e-06
4.600000000000000000e+01 2.400000000000000000e+01 1.269413622106042188e-04 -2.293438983614351718e-06
4.600000000000000000e+01 2.500000000000000000e+01 1.271375788341282381e-04 2.195663761802278419e-07
4.600000000000000000e+01 2.600000000000000000e+01 1.267852875915193109e-04 2.726491367644314021e-06
4.600000000000000000e+01 2.700000000000000000e+01 1.251790053053087931e-04 5.270030573921712655e-06
4.600000000000000000e+01 2.800000000000000000e+01 1.231989384885472463e-04 7.700732686342069179e-06
4.600000000000000000e+01 2.900000000000000000e+01 1.199981831641592535e-04 9.912046803930735662e-06
4.600000000000000000e+01 3.000000000000000000e+01 1.164463862816849456e-04 1.191316776894685292e-05
4.600000000000000000e+01 3.100000000000000000e+01 1.119997426530585120e-04 1.376610406235819406e-05
4.600000000000000000e+01 3.200000000000000000e+01 1.072623257382563456e-04 1.536350895482875697e-05
4.600000000000000000e+01 3.300000000000000000e+01 1.017604615521983856e-04 1.664891061400365635e-05
4.600000000000000000e+01 3.400000000000000000e+01 9.623503223029864645e-05 1.772318298429235691e-05
4.600000000000000000e+01 3.500000000000000000e+01 9.002765085306238719e-05 1.863563661188240490e-05
4.600000000000000000e+01 3.600000000000000000e+01 8.394149031469070568e-05 1.933201958807929759e-05
4.600000000000000000e+01 3.700000000000000000e+01 7.739660076270647065e-05 1.976163162687837992e-05
4.600000000000000000e+01 3.800000000000000000e+01 7.107759797221311108e-05 2.003286936520688591e-05
4.600000000000000000e+01 3.900000000000000000e+01 6.442661129541689684e-05 2.020178529885757691e-05
4.600000000000000000e+01 4.000000000000000000e+01 5.800535695861381538e-05 2.027528128401497889e-05
4.600000000000000000e+01 4.100000000000000000e+01 5.130780086171018875e-05 2.021614080506896371e-05
4.600000000000000000e+01 4.200000000000000000e+01 4.498490571876360104e-05 2.015885730578212295e-05
4.600000000000000000e+01 4.300000000000000000e+01 3.846823026979415014e-05 2.008057506627657790e-05
4.600000000000000000e+01 4.400000000000000000e+01 3.221917477081501208e-05 1.991246272780270468e-05
4.600000000000000000e+01 4.500000000000000000e+01 2.588246600066918850e-05 1.970871197706468156e-05
4.600000000000000000e+01 4.600000000000000000e+01 1.962468818266805491e-05 1.968503533281887698e-05
4.600000000000000000e+01 4.700000000000000000e+01 1.345261666648787728e-05 1.977089976454363197e-05
4.600000000000000000e+01 4.800000000000000000e+01 7.427105375925765636e-06 2.130084071079875029e-05
4.600000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 2.278681061988720239e-05
4.700000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.460257965923972618e-05
4.700000000000000000e+01 1.000000000000000000e+00 6.800217996727599797e-06 -1.352416802042328489e-05
4.700000000000000000e+01 2.000000000000000000e+00 1.254555867829910769e-05 -1.255576255528208477e-05
4.700000000000000000e+01 3.000000000000000000e+00 1.805702750131792428e-05 -1.263822294147677078e-05
4.700000000000000000e+01 4.000000000000000000e+00 2.424426279206408379e-05 -1.274107814183100378e-05
4.700000000000000000e+01 5.000000000000000000e+00 2.954241653486757466e-05 -1.280075498245376135e-05
4.700000000000000000e+01 6.000000000000000000e+00 3.610443010709016699e-05 -1.289223504065874773e-05
4.700000000000000000e+01 7.000000000000000000e+00 4.133001656177176910e-05 -1.299979124025382022e-05
4.700000000000000000e+01 8.000000000000000000e+00 4.818185455782408562e-05 -1.319518669194624295e-05
4.700000000000000000e+01 9.000000000000000000e+00 5.331987277226568877e-05 -1.320511605131059670e-05
4.700000000000000000e+01 1.000000000000000000e+01 6.049685655209657620e-05 -1.324529594074340709e-05
4.700000000000000000e+01 1.100000000000000000e+01 6.549310380787863887e-05 -1.324094966665521227e-05
4.700000000000000000e+01 1.200000000000000000e+01 7.297493259129376379e-05 -1.319102390094905328e-05
4.700000000000000000e+01 1.300000000000000000e+01 7.762559079820728842e-05 -1.293814356828799916e-05
4.700000000000000000e+01 1.400000000000000000e+01 8.518126566768770150e-05 -1.264340988050801414e-05
4.700000000000000000e+01 1.500000000000000000e+01 8.929397282248110026e-05 -1.219231125662872831e-05
4.700000000000000000e+01 1.600000000000000000e+01 9.671412900291933179e-05 -1.164682870512270233e-05
4.700000000000000000e+01 1.700000000000000000e+01 1.001876578068864167e-04 -1.095526818243004535e-05
4.700000000000000000e+01 1.800000000000000000e+01 1.070806438518707017e-04 -1.005230042564753937e-05
4.700000000000000000e+01 1.900000000000000000e+01 1.095354409966988623e-04 -8.938860624327433688e-06
4.700000000000000000e+01 2.000000000000000000e+01 1.155763550036249592e-04 -7.761683478022221214e-06
4.700000000000000000e+01 2.100000000000000000e+01 1.168070783247931251e-04 -6.308566577186894677e-06
4.700000000000000000e+01 2.200000000000000000e+01 1.217026675406291997e-04 -4.788279667390302197e-06
4.700000000000000000e+01 2.300000000000000000e+01 1.213775121535110480e-04 -3.290084941575587224e-06
4.700000000000000000e+01 2.400000000000000000e+01 1.247440714181742821e-04 -1.543728396132806532e-06
4.700000000000000000e+01 2.500000000000000000e+01 1.228204175884186440e-04 1.514724805018181734e-07
4.700000000000000000e+01 2.600000000000000000e+01 1.246342966325914958e-04 1.796899027460557722e-06
4.700000000000000000e+01 2.700000000000000000e+01 1.211120482768830898e-04 3.544839733134256795e-06
4.700000000000000000e+01 2.800000000000000000e+01 1.212746422958006299e-04 5.166876506389439213e-06
4.700000000000000000e+01 2.900000000000000000e+01 1.162451084614171573e-04 6.595534057758601840e-06
4.700000000000000000e+01 3.000000000000000000e+01 1.148309693746859059e-04 8.077525294831718397e-06
4.700000000000000000e+01 3.100000000000000000e+01 1.086986937797837532e-04 9.332862106859409379e-06
4.700000000000000000e+01 3.200000000000000000e+01 1.060402811752736104e-04 1.036743617522711206e-05
4.700000000000000000e+01 3.300000000000000000e+01 9.901729257096860901e-05 1.130448598332588705e-05
4.700000000000000000e+01 3.400000000000000000e+01 9.531881514523893079e-05 1.201006340764622805e-05
4.700000000000000000e+01 3.500000000000000000e+01 8.786290897285807598e-05 1.259525080805531103e-05
4.700000000000000000e+01 3.600000000000000000e+01 8.337796653390323095e-05 1.313165805635378648e-05
4.700000000000000000e+01 3.700000000000000000e+01 7.570921251606795173e-05 1.347578419992635226e-05
4.700000000000000000e+01 3.800000000000000000e+01 7.078677175302460118e-05 1.366803925872889572e-05
4.700000000000000000e+01 3.900000000000000000e+01 6.319428767687234618e-05 1.370961135711659706e-05
4.700000000000000000e+01 4.000000000000000000e+01 5.789197931934631864e-05 1.374679998007332824e-05
4.700000000000000000e+01 4.100000000000000000e+01 5.043988622479857978e-05 1.378684850295970680e-05
4.700000000000000000e+01 4.200000000000000000e+01 4.500733435538724694e-05 1.384939634864501453e-05
4.700000000000000000e+01 4.300000000000000000e+01 3.791088512197797109e-05 1.368898716860630763e-05
4.700000000000000000e+01 4.400000000000000000e+01 3.227147648302130926e-05 1.366205454714952800e-05
4.700000000000000000e+01 4.500000000000000000e+01 2.557196413607288850e-05 1.349182117477118717e-05
4.700000000000000000e+01 4.600000000000000000e+01 1.977177428888037816e-05 1.345135004411760557e-05
4.700000000000000000e+01 4.700000000000000000e+01 1.327884448555058257e-05 1.330837826745566515e-05
4.700000000000000000e+01 4.800000000000000000e+01 7.213807259852369722e-06 1.463000400723077448e-05
4.700000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.609272442507806857e-05
4.800000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -8.323937383846017162e-06
4.800000000000000000e+01 1.000000000000000000e+00 7.301289829619863088e-06 -7.279343875409632691e-06
4.800000000000000000e+01 2.000000000000000000e+00 1.352416802042328489e-05 -6.814669285378104095e-06
4.800000000000000000e+01 3.000000000000000000e+00 1.985705238490194786e-05 -6.672774894451886644e-06
4.800000000000000000e+01 4.000000000000000000e+00 2.616239096190005567e-05 -6.984723606593081131e-06
4.800000000000000000e+01 5.000000000000000000e+00 3.259813052673295164e-05 -6.850767159083843237e-06
4.800000000000000000e+01 6.000000000000000000e+00 3.896314594435381701e-05 -7.091346204495762960e-06
4.800000000000000000e+01 7.000000000000000000e+00 4.549036556739169938e-05 -6.966960138702814142e-06
4.800000000000000000e+01 8.000000000000000000e+00 5.196293718460763723e-05 -7.242993517166051526e-06
4.800000000000000000e+01 9.000000000000000000e+00 5.868555225933794233e-05 -7.050989502663266770e-06
4.800000000000000000e+01 1.000000000000000000e+01 6.516805323591823393e-05 -7.260861738334283379e-06
4.800000000000000000e+01 1.100000000000000000e+01 7.193084820008134941e-05 -7.032087379454085086e-06
4.800000000000000000e+01 1.200000000000000000e+01 7.840900290257344621e-05 -7.253375939741745848e-06
4.800000000000000000e+01 1.300000000000000000e+01 8.512187210103040269e-05 -6.855678481526096860e-06
4.800000000000000000e+01 1.400000000000000000e+01 9.134714647086144537e-05 -6.959714568357866287e-06
4.800000000000000000e+01 1.500000000000000000e+01 9.776528198153841684e-05 -6.484549302164688441e-06
4.800000000000000000e+01 1.600000000000000000e+01 1.035394577274901737e-04 -6.333946365898720577e-06
4.800000000000000000e+01 1.700000000000000000e+01 1.094121106866611192e-04 -5.776629341375257953e-06
4.800000000000000000e+01 1.800000000000000000e+01 1.144947259099202190e-04 -5.490514943412709060e-06
4.800000000000000000e+01 1.900000000000000000e+01 1.194644111123086585e-04 -4.751771429738389525e-06
4.800000000000000000e+01 2.000000000000000000e+01 1.234335865342476527e-04 -4.221982278045387270e-06
4.800000000000000000e+01 2.100000000000000000e+01 1.272260945903308797e-04 -3.357881263081282947e-06
4.800000000000000000e+01 2.200000000000000000e+01 1.297421531114345474e-04 -2.637401800085846905e-06
4.800000000000000000e+01 2.300000000000000000e+01 1.320143742577211819e-04 -1.761940705084818256e-06
4.800000000000000000e+01 2.400000000000000000e+01 1.330322380530101346e-04 -8.505335487067421487e-07
4.800000000000000000e+01 2.500000000000000000e+01 1.335581026538539885e-04 1.097915905974415369e-07
4.800000000000000000e+01 2.600000000000000000e+01 1.328807655725083164e-04 1.018122056108746332e-06
4.800000000000000000e+01 2.700000000000000000e+01 1.317612036263934307e-04 1.910376237130846731e-06
4.800000000000000000e+01 2.800000000000000000e+01 1.293359258393740596e-04 2.833792870876136630e-06
4.800000000000000000e+01 2.900000000000000000e+01 1.265943271200039915e-04 3.468373882816011664e-06
4.800000000000000000e+01 3.000000000000000000e+01 1.227403917816154578e-04 4.366753087313448808e-06
4.800000000000000000e+01 3.100000000000000000e+01 1.185168018251722731e-04 4.975415862945898617e-06
4.800000000000000000e+01 3.200000000000000000e+01 1.134075296747560484e-04 5.682107746013619575e-06
4.800000000000000000e+01 3.300000000000000000e+01 1.081493656499451611e-04 5.927444583968976720e-06
4.800000000000000000e+01 3.400000000000000000e+01 1.021030436914301614e-04 6.568799386181817105e-06
4.800000000000000000e+01 3.500000000000000000e+01 9.613930224229893303e-05 6.694788000546705062e-06
4.800000000000000000e+01 3.600000000000000000e+01 8.950779288337485035e-05 7.178323131289173343e-06
4.800000000000000000e+01 3.700000000000000000e+01 8.300764418594514654e-05 7.170436845999750156e-06
4.800000000000000000e+01 3.800000000000000000e+01 7.603200868344849809e-05 7.517944526011287136e-06
4.800000000000000000e+01 3.900000000000000000e+01 6.933960492721625082e-05 7.306992865179294365e-06
4.800000000000000000e+01 4.000000000000000000e+01 6.232239732633190104e-05 7.520879831941205712e-06
4.800000000000000000e+01 4.100000000000000000e+01 5.559280494714292258e-05 7.331495841109888627e-06
4.800000000000000000e+01 4.200000000000000000e+01 4.853554882337219424e-05 7.629856202961514259e-06
4.800000000000000000e+01 4.300000000000000000e+01 4.174340859849790805e-05 7.344717193910643601e-06
4.800000000000000000e+01 4.400000000000000000e+01 3.484656165476588660e-05 7.573541741897622098e-06
4.800000000000000000e+01 4.500000000000000000e+01 2.808135405134838005e-05 7.209009782923750463e-06
